temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante
2023/24,Apertura,3,2023-07-14,21:10,Club Tijuana,Cruz Azul,2,1,False,,
2023/24,Apertura,3,2023-07-15,17:00,Atlético San Luis,Gallos Blancos,4,1,False,,
2023/24,Apertura,3,2023-07-15,19:00,CF América,Puebla FC,3,0,False,,
2023/24,Apertura,3,2023-07-15,21:05,UANL Tigres,Club León,1,0,False,,
2023/24,Apertura,3,2023-07-16,12:00,Deportivo Toluca,FC Juárez,2,4,False,,
2023/24,Apertura,3,2023-07-16,20:15,CF Pachuca,Pumas UNAM,1,1,False,,
2023/24,Apertura,4,2023-08-18,19:06,Club León,Mazatlán FC,2,1,False,,
2023/24,Apertura,4,2023-08-18,21:00,Pumas UNAM,Deportivo Toluca,1,1,False,,
2023/24,Apertura,4,2023-08-18,21:06,Puebla FC,Atlético San Luis,1,2,False,,
2023/24,Apertura,4,2023-08-18,21:10,FC Juárez,Deportivo Guadalajara,1,1,False,,
2023/24,Apertura,4,2023-08-20,17:00,Cruz Azul,Santos Laguna,2,2,False,,
2023/24,Apertura,4,2023-08-20,19:06,Gallos Blancos,CF Pachuca,1,1,False,,
2023/24,Apertura,4,2023-08-20,21:10,CF América,Atlas Guadalajara,1,1,False,,
2023/24,Apertura,4,2023-08-20,,Club Necaxa,UANL Tigres,0,3,False,,
2023/24,Apertura,4,2023-10-25,19:00,CF Monterrey,Club Tijuana,3,1,False,,
2023/24,Apertura,5,2023-08-22,19:00,Deportivo Guadalajara,Club Tijuana,1,0,False,,
2023/24,Apertura,5,2023-08-22,,Mazatlán FC,Puebla FC,1,0,False,,
2023/24,Apertura,5,2023-08-22,21:05,FC Juárez,Pumas UNAM,4,1,False,,
2023/24,Apertura,5,2023-08-23,19:00,CF América,Club Necaxa,3,2,False,,
2023/24,Apertura,5,2023-08-23,19:06,CF Pachuca,Cruz Azul,1,0,False,,
2023/24,Apertura,5,2023-08-23,21:00,Atlético San Luis,Club León,3,0,False,,
2023/24,Apertura,5,2023-08-30,19:00,Deportivo Toluca,CF Monterrey,1,0,False,,
2023/24,Apertura,5,2023-08-30,19:06,Gallos Blancos,Atlas Guadalajara,1,2,False,,
2023/24,Apertura,5,2023-08-30,21:00,UANL Tigres,Santos Laguna,3,2,False,,
2023/24,Apertura,6,2023-08-25,19:00,Puebla FC,FC Juárez,1,0,False,,
2023/24,Apertura,6,2023-08-25,21:10,Club Tijuana,Mazatlán FC,1,1,False,,
2023/24,Apertura,6,2023-08-26,17:00,Atlas Guadalajara,Deportivo Toluca,0,0,False,,
2023/24,Apertura,6,2023-08-26,19:00,CF América,Club León,1,1,False,,
2023/24,Apertura,6,2023-08-26,21:05,Santos Laguna,Deportivo Guadalajara,2,1,False,,
2023/24,Apertura,6,2023-08-27,16:00,Club Necaxa,Gallos Blancos,0,1,False,,
2023/24,Apertura,6,2023-08-27,18:05,Pumas UNAM,UANL Tigres,2,1,False,,
2023/24,Apertura,6,2023-08-27,20:05,CF Monterrey,Cruz Azul,1,2,False,,
2023/24,Apertura,6,2023-08-28,21:10,CF Pachuca,Atlético San Luis,0,2,False,,
2023/24,Apertura,7,2023-09-01,19:05,FC Juárez,Mazatlán FC,3,1,False,,
2023/24,Apertura,7,2023-09-01,21:10,Puebla FC,Club Tijuana,3,0,False,,
2023/24,Apertura,7,2023-09-02,17:00,Club León,Club Necaxa,1,1,False,,
2023/24,Apertura,7,2023-09-02,19:00,Santos Laguna,Pumas UNAM,2,1,False,,
2023/24,Apertura,7,2023-09-02,19:05,UANL Tigres,Gallos Blancos,5,0,False,,
2023/24,Apertura,7,2023-09-02,21:10,Cruz Azul,CF América,2,3,False,,
2023/24,Apertura,7,2023-09-03,12:00,Deportivo Toluca,CF Pachuca,5,0,False,,
2023/24,Apertura,7,2023-09-03,17:05,Deportivo Guadalajara,CF Monterrey,1,2,False,,
2023/24,Apertura,7,2023-09-03,20:00,Atlético San Luis,Atlas Guadalajara,2,0,False,,
2023/24,Apertura,8,2023-09-15,18:50,Mazatlán FC,Cruz Azul,2,2,False,,
2023/24,Apertura,8,2023-09-15,21:00,Club Tijuana,Deportivo Toluca,2,1,False,,
2023/24,Apertura,8,2023-09-16,17:00,Club Necaxa,FC Juárez,1,1,False,,
2023/24,Apertura,8,2023-09-16,19:00,CF Monterrey,Club León,3,1,False,,
2023/24,Apertura,8,2023-09-16,21:10,CF América,Deportivo Guadalajara,4,0,False,,
2023/24,Apertura,8,2023-09-17,12:00,Pumas UNAM,Atlético San Luis,3,2,False,,
2023/24,Apertura,8,2023-09-17,17:00,Gallos Blancos,Puebla FC,1,1,False,,
2023/24,Apertura,8,2023-09-17,19:00,Atlas Guadalajara,UANL Tigres,2,0,False,,
2023/24,Apertura,8,2023-09-18,21:00,CF Pachuca,Santos Laguna,3,2,False,,
2023/24,Apertura,9,2023-09-22,19:00,Atlético San Luis,Mazatlán FC,3,2,False,,
2023/24,Apertura,9,2023-09-22,,FC Juárez,Atlas Guadalajara,1,2,False,,
2023/24,Apertura,9,2023-09-22,21:10,Puebla FC,Pumas UNAM,0,2,False,,
2023/24,Apertura,9,2023-09-23,19:00,Deportivo Guadalajara,CF Pachuca,0,0,False,,
2023/24,Apertura,9,2023-09-23,,Club León,Club Tijuana,1,0,False,,
2023/24,Apertura,9,2023-09-23,21:05,UANL Tigres,CF Monterrey,3,0,False,,
2023/24,Apertura,9,2023-09-24,12:00,Deportivo Toluca,CF América,1,1,False,,
2023/24,Apertura,9,2023-09-24,16:00,Cruz Azul,Gallos Blancos,1,3,False,,
2023/24,Apertura,9,2023-09-24,20:05,Santos Laguna,Club Necaxa,2,5,False,,
2023/24,Apertura,10,2023-09-28,20:00,Atlas Guadalajara,Puebla FC,2,3,False,,
2023/24,Apertura,10,2023-09-29,19:00,Gallos Blancos,Club León,1,1,False,,
2023/24,Apertura,10,2023-09-29,21:00,Atlético San Luis,Cruz Azul,1,2,False,,
2023/24,Apertura,10,2023-09-29,21:10,Club Tijuana,FC Juárez,5,1,False,,
2023/24,Apertura,10,2023-09-30,17:00,CF Pachuca,Club Necaxa,1,1,False,,
2023/24,Apertura,10,2023-09-30,18:40,CF América,Pumas UNAM,1,0,False,,
2023/24,Apertura,10,2023-09-30,19:00,Mazatlán FC,UANL Tigres,2,3,False,,
2023/24,Apertura,10,2023-10-01,17:20,Deportivo Toluca,Deportivo Guadalajara,1,1,False,,
2023/24,Apertura,10,2023-11-08,20:00,CF Monterrey,Santos Laguna,3,0,False,,
2023/24,Apertura,11,2023-09-26,19:05,Deportivo Guadalajara,Mazatlán FC,1,3,False,,
2023/24,Apertura,11,2023-10-03,19:00,Puebla FC,CF Monterrey,1,1,False,,
2023/24,Apertura,11,2023-10-03,21:00,CF América,CF Pachuca,4,0,False,,
2023/24,Apertura,11,2023-10-04,19:00,Club Necaxa,Cruz Azul,1,3,False,,
2023/24,Apertura,11,2023-10-04,,Pumas UNAM,Gallos Blancos,4,0,False,,
2023/24,Apertura,11,2023-10-04,21:00,UANL Tigres,Deportivo Toluca,2,2,False,,
2023/24,Apertura,11,2023-10-04,,Santos Laguna,Club Tijuana,2,1,False,,
2023/24,Apertura,11,2023-10-24,19:00,Club León,Atlas Guadalajara,1,1,False,,
2023/24,Apertura,11,2023-10-25,21:00,FC Juárez,Atlético San Luis,3,2,False,,
2023/24,Apertura,12,2023-10-06,21:00,Mazatlán FC,CF América,1,2,False,,
2023/24,Apertura,12,2023-10-07,17:00,CF Monterrey,FC Juárez,3,1,False,,
2023/24,Apertura,12,2023-10-07,19:00,Deportivo Guadalajara,Atlas Guadalajara,4,1,False,,
2023/24,Apertura,12,2023-10-07,,CF Pachuca,UANL Tigres,1,1,False,,
2023/24,Apertura,12,2023-10-07,21:10,Cruz Azul,Pumas UNAM,1,4,False,,
2023/24,Apertura,12,2023-10-08,12:00,Deportivo Toluca,Gallos Blancos,3,1,False,,
2023/24,Apertura,12,2023-10-08,17:00,Club Necaxa,Puebla FC,1,2,False,,
2023/24,Apertura,12,2023-10-08,19:05,Santos Laguna,Club León,0,2,False,,
2023/24,Apertura,12,2023-10-08,21:00,Club Tijuana,Atlético San Luis,2,1,False,,
2023/24,Apertura,13,2023-10-20,19:00,Atlas Guadalajara,Mazatlán FC,1,3,False,,
2023/24,Apertura,13,2023-10-20,19:06,FC Juárez,CF Pachuca,0,1,False,,
2023/24,Apertura,13,2023-10-20,21:10,Puebla FC,Deportivo Guadalajara,0,2,False,,
2023/24,Apertura,13,2023-10-21,17:00,Club León,Deportivo Toluca,1,0,False,,
2023/24,Apertura,13,2023-10-21,19:00,CF América,Santos Laguna,4,3,False,,
2023/24,Apertura,13,2023-10-21,19:06,Gallos Blancos,Club Tijuana,1,0,False,,
2023/24,Apertura,13,2023-10-21,21:10,UANL Tigres,Cruz Azul,2,1,False,,
2023/24,Apertura,13,2023-10-22,12:00,Pumas UNAM,CF Monterrey,0,1,False,,
2023/24,Apertura,13,2023-10-22,18:00,Atlético San Luis,Club Necaxa,4,0,False,,
2023/24,Apertura,14,2023-10-27,19:00,Club Necaxa,Pumas UNAM,1,0,False,,
2023/24,Apertura,14,2023-10-27,21:00,Mazatlán FC,Gallos Blancos,3,0,False,,
2023/24,Apertura,14,2023-10-28,17:00,Cruz Azul,Club León,1,0,False,,
2023/24,Apertura,14,2023-10-28,18:00,CF Pachuca,Puebla FC,1,1,False,,
2023/24,Apertura,14,2023-10-28,18:05,Deportivo Guadalajara,UANL Tigres,0,4,False,,
2023/24,Apertura,14,2023-10-28,21:10,CF Monterrey,CF América,0,3,False,,
2023/24,Apertura,14,2023-10-29,12:00,Deportivo Toluca,Atlético San Luis,3,1,False,,
2023/24,Apertura,14,2023-10-29,19:05,Santos Laguna,FC Juárez,5,1,False,,
2023/24,Apertura,14,2023-10-29,21:06,Club Tijuana,Atlas Guadalajara,2,0,False,,
2023/24,Apertura,15,2023-10-31,19:00,Deportivo Toluca,Puebla FC,0,1,False,,
2023/24,Apertura,15,2023-10-31,,Gallos Blancos,Deportivo Guadalajara,1,2,False,,
2023/24,Apertura,15,2023-10-31,21:10,CF Monterrey,Club Necaxa,3,0,False,,
2023/24,Apertura,15,2023-10-31,,Club León,Pumas UNAM,1,1,False,,
2023/24,Apertura,15,2023-11-01,19:00,Atlas Guadalajara,CF Pachuca,0,2,False,,
2023/24,Apertura,15,2023-11-01,,Cruz Azul,FC Juárez,2,0,False,,
2023/24,Apertura,15,2023-11-01,21:00,Atlético San Luis,CF América,0,1,False,,
2023/24,Apertura,15,2023-11-01,,Mazatlán FC,Santos Laguna,3,1,False,,
2023/24,Apertura,15,2023-11-01,21:06,Club Tijuana,UANL Tigres,2,0,False,,
2023/24,Apertura,16,2023-11-03,21:00,Puebla FC,Club León,5,4,False,,
2023/24,Apertura,16,2023-11-04,16:55,UANL Tigres,Atlético San Luis,2,2,False,,
2023/24,Apertura,16,2023-11-04,19:00,CF América,Club Tijuana,3,0,False,,
2023/24,Apertura,16,2023-11-04,21:05,Deportivo Guadalajara,Cruz Azul,1,0,False,,
2023/24,Apertura,16,2023-11-04,,CF Pachuca,CF Monterrey,0,2,False,,
2023/24,Apertura,16,2023-11-05,12:00,Pumas UNAM,Atlas Guadalajara,3,0,False,,
2023/24,Apertura,16,2023-11-05,16:00,Club Necaxa,Mazatlán FC,4,0,False,,
2023/24,Apertura,16,2023-11-05,18:05,Santos Laguna,Deportivo Toluca,3,1,False,,
2023/24,Apertura,16,2023-11-05,20:06,FC Juárez,Gallos Blancos,0,3,False,,
2023/24,Apertura,17,2023-11-10,19:00,Atlas Guadalajara,Club Necaxa,0,0,False,,
2023/24,Apertura,17,2023-11-10,19:05,Mazatlán FC,Deportivo Toluca,1,0,False,,
2023/24,Apertura,17,2023-11-10,21:10,Club Tijuana,CF Pachuca,2,3,False,,
2023/24,Apertura,17,2023-11-11,17:00,Atlético San Luis,Santos Laguna,0,2,False,,
2023/24,Apertura,17,2023-11-11,,Gallos Blancos,CF Monterrey,0,0,False,,
2023/24,Apertura,17,2023-11-11,19:00,Pumas UNAM,Deportivo Guadalajara,1,0,False,,
2023/24,Apertura,17,2023-11-11,21:10,UANL Tigres,CF América,0,0,False,,
2023/24,Apertura,17,2023-11-12,18:00,Cruz Azul,Puebla FC,1,2,False,,
2023/24,Apertura,17,2023-11-12,20:00,Club León,FC Juárez,2,1,False,,
2023/24,Apertura,17,2023-11-23,19:00,Atlético San Luis,Club León,3,2,False,,
2023/24,Apertura,17,2023-11-23,21:10,Santos Laguna,Mazatlán FC,2,1,False,,
2023/24,Apertura,17,2023-11-26,20:06,Club León,Santos Laguna,3,2,False,,
2023/24,Apertura,17,2023-11-29,19:06,Club León,CF América,2,2,False,,
2023/24,Apertura,17,2023-11-29,21:10,Atlético San Luis,CF Monterrey,1,0,False,,
2023/24,Apertura,17,2023-11-30,19:00,Puebla FC,UANL Tigres,2,2,False,,
2023/24,Apertura,17,2023-11-30,21:05,Deportivo Guadalajara,Pumas UNAM,1,0,False,,
2023/24,Apertura,17,2023-12-02,19:00,CF América,Club León,2,0,False,,
2023/24,Apertura,17,2023-12-02,21:10,CF Monterrey,Atlético San Luis,1,1,False,,
2023/24,Apertura,17,2023-12-03,18:00,Pumas UNAM,Deportivo Guadalajara,3,0,False,,
2023/24,Apertura,17,2023-12-03,20:10,UANL Tigres,Puebla FC,3,0,False,,
2023/24,Apertura,17,2023-12-06,21:00,Atlético San Luis,CF América,0,5,False,,
2023/24,Apertura,17,2023-12-07,21:00,Pumas UNAM,UANL Tigres,0,1,False,,
2023/24,Apertura,17,2023-12-09,20:00,CF América,Atlético San Luis,0,2,False,,
2023/24,Apertura,17,2023-12-10,20:00,UANL Tigres,Pumas UNAM,1,1,False,,
2023/24,Apertura,17,2023-12-14,21:00,UANL Tigres,CF América,1,1,False,,
2023/24,Apertura,17,2023-12-17,19:30,CF América,UANL Tigres,3,0,False,,
2023/24,Clausura,1,2024-01-12,19:00,Gallos Blancos,Deportivo Toluca,2,2,False,,
2023/24,Clausura,1,2024-01-12,21:00,Mazatlán FC,Atlético San Luis,0,1,False,,
2023/24,Clausura,1,2024-01-13,19:00,Cruz Azul,CF Pachuca,0,1,False,,
2023/24,Clausura,1,2024-01-13,19:05,Deportivo Guadalajara,Santos Laguna,1,1,False,,
2023/24,Clausura,1,2024-01-13,21:00,CF Monterrey,Puebla FC,2,0,False,,
2023/24,Clausura,1,2024-01-13,,Club Tijuana,CF América,0,2,False,,
2023/24,Clausura,1,2024-01-14,12:00,Pumas UNAM,FC Juárez,1,0,False,,
2023/24,Clausura,1,2024-01-14,18:00,Club Necaxa,Atlas Guadalajara,2,1,False,,
2023/24,Clausura,1,2024-01-17,19:00,Club León,UANL Tigres,1,2,False,,
2023/24,Clausura,2,2024-01-19,19:00,Puebla FC,Club Necaxa,1,2,False,,
2023/24,Clausura,2,2024-01-19,21:00,Atlético San Luis,Pumas UNAM,3,1,False,,
2023/24,Clausura,2,2024-01-19,21:10,FC Juárez,Cruz Azul,0,0,False,,
2023/24,Clausura,2,2024-01-20,17:00,Deportivo Toluca,Mazatlán FC,4,1,False,,
2023/24,Clausura,2,2024-01-20,19:05,CF América,Gallos Blancos,2,0,False,,
2023/24,Clausura,2,2024-01-20,21:10,Atlas Guadalajara,Club Tijuana,0,0,False,,
2023/24,Clausura,2,2024-01-21,18:00,UANL Tigres,Deportivo Guadalajara,1,0,False,,
2023/24,Clausura,2,2024-01-21,20:05,Santos Laguna,CF Monterrey,0,2,False,,
2023/24,Clausura,2,2024-02-07,21:10,CF Pachuca,Club León,3,2,False,,
2023/24,Clausura,3,2024-01-26,19:00,Puebla FC,Deportivo Toluca,1,1,False,,
2023/24,Clausura,3,2024-01-26,21:00,Club Tijuana,Deportivo Guadalajara,1,1,False,,
2023/24,Clausura,3,2024-01-27,17:00,Cruz Azul,Mazatlán FC,2,1,False,,
2023/24,Clausura,3,2024-01-27,,Club León,Santos Laguna,3,2,False,,
2023/24,Clausura,3,2024-01-27,19:00,CF Monterrey,Atlético San Luis,3,1,False,,
2023/24,Clausura,3,2024-01-27,21:05,Club Necaxa,CF América,0,0,False,,
2023/24,Clausura,3,2024-01-28,17:15,Pumas UNAM,CF Pachuca,3,1,False,,
2023/24,Clausura,3,2024-01-28,19:00,Atlas Guadalajara,FC Juárez,2,1,False,,
2023/24,Clausura,3,2024-01-28,21:00,Gallos Blancos,UANL Tigres,1,1,False,,
2023/24,Clausura,4,2024-01-24,19:00,Atlético San Luis,UANL Tigres,1,2,False,,
2023/24,Clausura,4,2024-01-24,,CF Monterrey,Gallos Blancos,1,1,False,,
2023/24,Clausura,4,2024-01-24,21:06,FC Juárez,CF América,0,2,False,,
2023/24,Clausura,4,2024-01-30,19:00,Cruz Azul,Club Tijuana,1,0,False,,
2023/24,Clausura,4,2024-01-30,,Mazatlán FC,Club León,2,2,False,,
2023/24,Clausura,4,2024-01-30,21:00,Santos Laguna,Puebla FC,3,0,False,,
2023/24,Clausura,4,2024-01-30,21:05,Deportivo Guadalajara,Deportivo Toluca,3,2,False,,
2023/24,Clausura,4,2024-01-31,19:00,CF Pachuca,Atlas Guadalajara,4,3,False,,
2023/24,Clausura,4,2024-01-31,21:00,Pumas UNAM,Club Necaxa,2,2,False,,
2023/24,Clausura,5,2024-02-02,19:00,Gallos Blancos,Cruz Azul,1,3,False,,
2023/24,Clausura,5,2024-02-02,21:00,Puebla FC,Mazatlán FC,3,2,False,,
2023/24,Clausura,5,2024-02-03,17:00,Deportivo Toluca,Club León,4,1,False,,
2023/24,Clausura,5,2024-02-03,17:06,FC Juárez,Club Necaxa,2,2,False,,
2023/24,Clausura,5,2024-02-03,19:05,UANL Tigres,Pumas UNAM,2,2,False,,
2023/24,Clausura,5,2024-02-03,19:10,CF Pachuca,Club Tijuana,3,2,False,,
2023/24,Clausura,5,2024-02-03,21:10,CF América,CF Monterrey,1,1,False,,
2023/24,Clausura,5,2024-02-04,18:00,Atlas Guadalajara,Santos Laguna,3,0,False,,
2023/24,Clausura,5,2024-02-04,19:00,Atlético San Luis,Deportivo Guadalajara,0,2,False,,
2023/24,Clausura,6,2024-02-09,19:00,Mazatlán FC,Atlas Guadalajara,2,0,False,,
2023/24,Clausura,6,2024-02-09,21:10,Club Tijuana,Gallos Blancos,1,1,False,,
2023/24,Clausura,6,2024-02-10,17:00,Club Necaxa,Deportivo Toluca,3,3,False,,
2023/24,Clausura,6,2024-02-10,17:05,Deportivo Guadalajara,FC Juárez,2,1,False,,
2023/24,Clausura,6,2024-02-10,19:00,Club León,CF América,0,1,False,,
2023/24,Clausura,6,2024-02-10,19:05,Cruz Azul,Atlético San Luis,3,0,False,,
2023/24,Clausura,6,2024-02-10,21:10,CF Monterrey,CF Pachuca,3,2,False,,
2023/24,Clausura,6,2024-02-10,,Santos Laguna,UANL Tigres,0,3,False,,
2023/24,Clausura,6,2024-02-11,12:00,Pumas UNAM,Puebla FC,3,0,False,,
2023/24,Clausura,7,2024-02-16,19:00,Gallos Blancos,Club Necaxa,1,1,False,,
2023/24,Clausura,7,2024-02-16,21:00,Mazatlán FC,Deportivo Guadalajara,2,2,False,,
2023/24,Clausura,7,2024-02-17,17:00,Atlético San Luis,Club Tijuana,3,3,False,,
2023/24,Clausura,7,2024-02-17,19:00,CF Pachuca,CF América,2,1,False,,
2023/24,Clausura,7,2024-02-17,21:05,Cruz Azul,UANL Tigres,1,0,False,,
2023/24,Clausura,7,2024-02-18,16:00,Atlas Guadalajara,Club León,0,1,False,,
2023/24,Clausura,7,2024-02-18,18:05,Pumas UNAM,Santos Laguna,3,0,False,,
2023/24,Clausura,7,2024-02-18,20:10,CF Monterrey,Deportivo Toluca,0,0,False,,
2023/24,Clausura,7,2024-03-23,19:00,FC Juárez,Puebla FC,4,3,False,,
2023/24,Clausura,8,2024-02-23,19:00,Puebla FC,Gallos Blancos,0,2,False,,
2023/24,Clausura,8,2024-02-23,21:00,Club Necaxa,CF Pachuca,1,1,False,,
2023/24,Clausura,8,2024-02-23,21:10,FC Juárez,CF Monterrey,0,3,False,,
2023/24,Clausura,8,2024-02-24,17:00,Club León,Atlético San Luis,1,0,False,,
2023/24,Clausura,8,2024-02-24,19:00,UANL Tigres,Atlas Guadalajara,1,1,False,,
2023/24,Clausura,8,2024-02-24,19:05,Deportivo Guadalajara,Pumas UNAM,3,1,False,,
2023/24,Clausura,8,2024-02-24,21:10,CF América,Cruz Azul,1,0,False,,
2023/24,Clausura,8,2024-02-25,12:00,Deportivo Toluca,Club Tijuana,2,0,False,,
2023/24,Clausura,8,2024-02-25,18:00,Santos Laguna,Mazatlán FC,1,0,False,,
2023/24,Clausura,9,2024-02-14,21:00,Atlas Guadalajara,Pumas UNAM,0,0,False,,
2023/24,Clausura,9,2024-02-20,19:00,Puebla FC,CF Pachuca,1,4,False,,
2023/24,Clausura,9,2024-02-20,21:00,Club Necaxa,Deportivo Guadalajara,1,0,False,,
2023/24,Clausura,9,2024-02-21,19:00,Deportivo Toluca,Santos Laguna,1,0,False,,
2023/24,Clausura,9,2024-02-21,21:00,Club León,Cruz Azul,2,3,False,,
2023/24,Clausura,9,2024-02-21,,CF América,Mazatlán FC,2,2,False,,
2023/24,Clausura,9,2024-02-27,19:00,Gallos Blancos,Atlético San Luis,4,1,False,,
2023/24,Clausura,9,2024-02-28,19:00,UANL Tigres,FC Juárez,1,0,False,,
2023/24,Clausura,9,2024-02-28,21:00,Club Tijuana,CF Monterrey,1,1,False,,
2023/24,Clausura,10,2024-03-01,19:00,Gallos Blancos,Santos Laguna,0,1,False,,
2023/24,Clausura,10,2024-03-01,,Atlético San Luis,Puebla FC,4,0,False,,
2023/24,Clausura,10,2024-03-01,21:10,Mazatlán FC,Club Necaxa,2,1,False,,
2023/24,Clausura,10,2024-03-02,17:00,Deportivo Toluca,UANL Tigres,2,1,False,,
2023/24,Clausura,10,2024-03-02,19:00,CF Pachuca,FC Juárez,3,2,False,,
2023/24,Clausura,10,2024-03-02,19:05,Cruz Azul,Deportivo Guadalajara,3,0,False,,
2023/24,Clausura,10,2024-03-02,21:10,Atlas Guadalajara,CF América,1,5,False,,
2023/24,Clausura,10,2024-03-03,19:00,CF Monterrey,Pumas UNAM,3,0,False,,
2023/24,Clausura,10,2024-03-03,21:00,Club Tijuana,Club León,1,1,False,,
2023/24,Clausura,11,2024-03-08,19:00,Puebla FC,Atlas Guadalajara,2,2,False,,
2023/24,Clausura,11,2024-03-08,21:00,Club Necaxa,Atlético San Luis,3,1,False,,
2023/24,Clausura,11,2024-03-08,21:10,FC Juárez,Deportivo Toluca,1,1,False,,
2023/24,Clausura,11,2024-03-09,17:05,Deportivo Guadalajara,Club León,1,2,False,,
2023/24,Clausura,11,2024-03-09,19:00,CF Pachuca,Gallos Blancos,1,2,False,,
2023/24,Clausura,11,2024-03-09,,Santos Laguna,Cruz Azul,3,0,False,,
2023/24,Clausura,11,2024-03-09,21:00,CF América,UANL Tigres,2,0,False,,
2023/24,Clausura,11,2024-03-10,12:00,Pumas UNAM,Club Tijuana,3,3,False,,
2023/24,Clausura,11,2024-03-10,19:00,CF Monterrey,Mazatlán FC,2,1,False,,
2023/24,Clausura,12,2024-03-15,19:00,Gallos Blancos,FC Juárez,1,0,False,,
2023/24,Clausura,12,2024-03-15,21:00,Club Tijuana,Santos Laguna,2,2,False,,
2023/24,Clausura,12,2024-03-16,17:00,Cruz Azul,Club Necaxa,1,2,False,,
2023/24,Clausura,12,2024-03-16,19:00,Club León,Puebla FC,2,1,False,,
2023/24,Clausura,12,2024-03-16,,UANL Tigres,Mazatlán FC,5,1,False,,
2023/24,Clausura,12,2024-03-16,21:05,Deportivo Guadalajara,CF América,0,0,False,,
2023/24,Clausura,12,2024-03-17,17:00,Atlas Guadalajara,CF Monterrey,1,2,False,,
2023/24,Clausura,12,2024-03-17,19:00,Deportivo Toluca,Pumas UNAM,3,0,False,,
2023/24,Clausura,12,2024-03-17,,Atlético San Luis,CF Pachuca,2,1,False,,
2023/24,Clausura,13,2024-03-29,19:00,Puebla FC,UANL Tigres,2,3,False,,
2023/24,Clausura,13,2024-03-29,20:00,CF América,Atlético San Luis,2,1,False,,
2023/24,Clausura,13,2024-03-29,21:00,Mazatlán FC,Club Tijuana,2,0,False,,
2023/24,Clausura,13,2024-03-30,19:00,CF Pachuca,Deportivo Toluca,2,3,False,,
2023/24,Clausura,13,2024-03-30,,CF Monterrey,Deportivo Guadalajara,0,2,False,,
2023/24,Clausura,13,2024-03-30,21:05,Pumas UNAM,Cruz Azul,0,0,False,,
2023/24,Clausura,13,2024-03-31,17:00,Atlas Guadalajara,Gallos Blancos,2,3,False,,
2023/24,Clausura,13,2024-03-31,19:00,Club Necaxa,Club León,1,2,False,,
2023/24,Clausura,13,2024-03-31,19:36,FC Juárez,Santos Laguna,2,1,False,,
2023/24,Clausura,14,2024-04-05,19:00,Mazatlán FC,Pumas UNAM,0,4,False,,
2023/24,Clausura,14,2024-04-05,21:10,Club Tijuana,Club Necaxa,2,3,False,,
2023/24,Clausura,14,2024-04-06,17:00,Club León,Gallos Blancos,0,2,False,,
2023/24,Clausura,14,2024-04-06,19:00,UANL Tigres,CF Pachuca,0,3,False,,
2023/24,Clausura,14,2024-04-06,19:05,Deportivo Guadalajara,Puebla FC,3,2,False,,
2023/24,Clausura,14,2024-04-06,21:05,Cruz Azul,CF Monterrey,2,1,False,,
2023/24,Clausura,14,2024-04-06,,Santos Laguna,CF América,1,1,False,,
2023/24,Clausura,14,2024-04-07,12:00,Deportivo Toluca,Atlas Guadalajara,4,1,False,,
2023/24,Clausura,14,2024-04-08,09:30,Atlético San Luis,FC Juárez,2,3,False,,
2023/24,Clausura,15,2024-04-12,19:05,Gallos Blancos,Mazatlán FC,0,2,False,,
2023/24,Clausura,15,2024-04-12,21:00,Club Necaxa,Santos Laguna,2,0,False,,
2023/24,Clausura,15,2024-04-12,,Puebla FC,Cruz Azul,0,1,False,,
2023/24,Clausura,15,2024-04-13,17:00,CF Pachuca,Deportivo Guadalajara,0,1,False,,
2023/24,Clausura,15,2024-04-13,19:05,CF América,Deportivo Toluca,5,1,False,,
2023/24,Clausura,15,2024-04-13,21:10,CF Monterrey,UANL Tigres,3,3,False,,
2023/24,Clausura,15,2024-04-14,18:00,Atlas Guadalajara,Atlético San Luis,2,1,False,,
2023/24,Clausura,15,2024-04-14,,Pumas UNAM,Club León,1,0,False,,
2023/24,Clausura,15,2024-04-14,20:06,FC Juárez,Club Tijuana,0,1,False,,
2023/24,Clausura,16,2024-04-19,19:00,Mazatlán FC,FC Juárez,0,2,False,,
2023/24,Clausura,16,2024-04-19,21:00,Atlético San Luis,Deportivo Toluca,1,5,False,,
2023/24,Clausura,16,2024-04-19,21:10,Club Tijuana,Puebla FC,3,1,False,,
2023/24,Clausura,16,2024-04-20,17:00,Club León,CF Monterrey,2,0,False,,
2023/24,Clausura,16,2024-04-20,19:05,UANL Tigres,Club Necaxa,5,2,False,,
2023/24,Clausura,16,2024-04-20,,Deportivo Guadalajara,Gallos Blancos,2,0,False,,
2023/24,Clausura,16,2024-04-20,,Santos Laguna,CF Pachuca,0,2,False,,
2023/24,Clausura,16,2024-04-20,21:10,Pumas UNAM,CF América,2,1,False,,
2023/24,Clausura,16,2024-04-21,18:00,Cruz Azul,Atlas Guadalajara,2,2,False,,
2023/24,Clausura,17,2024-04-26,19:00,Puebla FC,CF América,1,2,False,,
2023/24,Clausura,17,2024-04-26,21:10,Gallos Blancos,Pumas UNAM,1,1,False,,
2023/24,Clausura,17,2024-04-27,17:06,FC Juárez,Club León,1,1,False,,
2023/24,Clausura,17,2024-04-27,19:00,UANL Tigres,Club Tijuana,4,1,False,,
